id,storeId,medicineName,itemTypeKey,drugForm,issueUnit,purchaseUnit,conversion,hsnCode,manufacturer,potency,,
1348,66682bdcd2a08931144c1cff,METOLAR - 50MG TABLET,Drug,Tablet,Nos,Strip,15,3004,Cipla Pharma,,,
1349,66682bdcd2a08931144c1cff,METOLAR-XL-50MG,Drug,Tablet,Nos,Strip,15,3004,Cipla Pharma,,,
1350,66682bdcd2a08931144c1cff,METOLAR-XR-25MG,Drug,Tablet,Nos,Strip,15,3004,Cipla Pharma,,,
1351,66682bdcd2a08931144c1cff,MET-STAMLO TABLET,Drug,Tablet,Nos,Strip,15,3004,Dr. Reddys,,,
1352,66682bdcd2a08931144c1cff,METROGYL-200MG,Drug,Tablet,Nos,Strip,15,3004,J.B Chemicals,,,
1353,66682bdcd2a08931144c1cff,METROGYL 400MG,Drug,Tablet,Nos,Strip,15,3004,J.B Chemicals,,,
1354,66682bdcd2a08931144c1cff,METRON-200MG,Drug,Tablet,Nos,Strip,15,3004,Alkem Labrotries,,,
1355,66682bdcd2a08931144c1cff,METRON FORTE,Drug,Tablet,Nos,Strip,15,3004,Alkem Labrotries,,,
1356,66682bdcd2a08931144c1cff,MINIPRESS XL 2.5MG,Drug,Tablet,Nos,Strip,30,3004,Pfizer,,,
1357,66682bdcd2a08931144c1cff,MINIPRESS XL 5MG TAB,Drug,Tablet,Nos,Strip,30,3004,Pfizer,,,
1358,66682bdcd2a08931144c1cff,MISOPROST 200 TAB,Drug,Tablet,Nos,Strip,4,3004,Cipla Pharma,,,
1359,66682bdcd2a08931144c1cff,MONOCEF-100MG DT,Drug,Tablet,Nos,Strip,10,3004,Aristo,,,
1360,66682bdcd2a08931144c1cff,MONOCEF O-200MG,Drug,Tablet,Nos,Strip,10,3004,Aristo,,,
1361,66682bdcd2a08931144c1cff,MONTAIR - 10,Drug,Tablet,Nos,Strip,15,3004,Cipla Pharma,,,
1362,66682bdcd2a08931144c1cff,MONTAIR - 5 TAB,Drug,Tablet,Nos,Strip,15,3004,Cipla Pharma,,,
1363,66682bdcd2a08931144c1cff,MONTAIR - LC TAB,Drug,Tablet,Nos,Strip,15,3004,Cipla Pharma,,,
1364,66682bdcd2a08931144c1cff,MONTAIR LC KID,Drug,Tablet,Nos,Strip,15,3004,Cipla Pharma,,,
1365,66682bdcd2a08931144c1cff,MONTAIR PLUS,Drug,Tablet,Nos,Strip,15,3004,Cipla Pharma,,,
1366,66682bdcd2a08931144c1cff,MONTEK LC TAB,Drug,Tablet,Nos,Strip,10,3004,Sun Pharma,,,
1367,66682bdcd2a08931144c1cff,MONTEMAC A-TABLET,Drug,Tablet,Nos,Strip,10,3004,Macleods,,,
1368,66682bdcd2a08931144c1cff,MONTEMAC-L TAB,Drug,Tablet,Nos,Strip,10,3004,Macleods,,,
1369,66682bdcd2a08931144c1cff,MOXIMAC TAB,Drug,Tablet,Nos,Strip,10,3004,Macleods,,,
1370,66682bdcd2a08931144c1cff,MOXOVAS 0.2 TAB,Drug,Tablet,Nos,Strip,10,3004,Macleods,,,
1371,66682bdcd2a08931144c1cff,MUCOMIX TAB,Drug,Tablet,Nos,Strip,10,3004,Samarth,,,
1372,66682bdcd2a08931144c1cff,MYOPROL XL 100MG,Drug,Tablet,Nos,Strip,10,3004,Otsira,,,
1373,66682bdcd2a08931144c1cff,MYOPROL XL 25MG,Drug,Tablet,Nos,Strip,10,3004,Otsira,,,
1374,66682bdcd2a08931144c1cff,MYOPROL XL 50MG,Drug,Tablet,Nos,Strip,10,3004,Otsira,,,
1375,66682bdcd2a08931144c1cff,MYORIL 8MG,Drug,Tablet,Nos,Strip,10,3004,Sanofi,,,
1376,66682bdcd2a08931144c1cff,MYSOPAZ,Drug,Tablet,Nos,Strip,10,3004,Win Medicare,,,
1377,66682bdcd2a08931144c1cff,MYSOPAZ FORTE TAB,Drug,Tablet,Nos,Strip,10,3004,Win Medicare,,,
1378,66682bdcd2a08931144c1cff,MAGNEON 2ML INJ,Drug,Injection,Nos,Nos,1,3004,Neon Pharma,,,
1379,66682bdcd2a08931144c1cff,MEFTAL-SPAS 2ML I.M.,Drug,Injection,Nos,Nos,1,3004,Blurcross,,,
1380,66682bdcd2a08931144c1cff,MEGANEURON 1ML AMP,Drug,Injection,Nos,Nos,1,3004,Aristo,,,
1381,66682bdcd2a08931144c1cff,METHERGIN 1ML I.M./I.V.,Drug,Injection,Nos,Nos,1,3004,Noverties,,,
1382,66682bdcd2a08931144c1cff,METHYCOBAL 500MG INJ,Drug,Injection,Nos,Nos,1,3004,Wockhard,,,
1383,66682bdcd2a08931144c1cff,MEZOLAM 1ML I.M./I.V.,Drug,Injection,Nos,Nos,1,3004,Neon ,,,
1384,66682bdcd2a08931144c1cff,MUCOMIX 2ML AMP,Drug,Injection,Nos,Nos,1,3004,Samarth,,,
1385,66682bdcd2a08931144c1cff,MIDFAST-1ML AMP,Drug,Injection,Nos,Nos,1,3004,Samarth,,,
1386,66682bdcd2a08931144c1cff,M.V.I. 10ML AMP,Drug,Injection,Nos,Nos,1,3004,U.S.V Ltd.,,,
1387,66682bdcd2a08931144c1cff,MYO-PYROLATE 5ML INJ,Drug,Injection,Nos,Nos,1,3004,Neon Lab,,,
1388,66682bdcd2a08931144c1cff,MYORIL 2ML,Drug,Injection,Nos,Nos,1,3004,Sanofi,,,
1389,66682bdcd2a08931144c1cff,MYOSTIGMIN 5ML I.M./I.V.,Drug,Injection,Nos,Nos,1,3004,Neon Lab,,,
1390,66682bdcd2a08931144c1cff,MEGA -CV 1.2GM,Drug,Injection,Nos,Nos,1,3004,Aristo,,,
1391,66682bdcd2a08931144c1cff,MEGA-CV 150MG,Drug,Injection,Nos,Nos,1,3004,Aristo,,,
1392,66682bdcd2a08931144c1cff,MEGA -CV 300MG,Drug,Injection,Nos,Nos,1,3004,Aristo,,,
1393,66682bdcd2a08931144c1cff,MEGA-CV 600MG,Drug,Injection,Nos,Nos,1,3004,Aristo,,,
1394,66682bdcd2a08931144c1cff,MEROMAC 1GM,Drug,Injection,Nos,Nos,1,3004,Macleods,,,
1395,66682bdcd2a08931144c1cff,MEROMAC 250MG,Drug,Injection,Nos,Nos,1,3004,Macleods,,,
1396,66682bdcd2a08931144c1cff,MEROMAC 500MG,Drug,Injection,Nos,Nos,1,3004,Macleods,,,
1397,66682bdcd2a08931144c1cff,MEROMAC PS,Drug,Injection,Nos,Nos,1,3004,Macleods,,,
1398,66682bdcd2a08931144c1cff,MEZOLAM 10ML,Drug,Injection,Nos,Nos,1,3004,Neon Lab,,,
1399,66682bdcd2a08931144c1cff,MICROPIME 1GM INJ,Drug,Injection,Nos,Nos,1,3004,Micro Lab,,,
1400,66682bdcd2a08931144c1cff,MICROPINE 500MG INJ,Drug,Injection,Nos,Nos,1,3004,Micro Lab,,,
1401,66682bdcd2a08931144c1cff,MICROPINE T 1GM,Drug,Injection,Nos,Nos,1,3004,Micro Lab,,,
1402,66682bdcd2a08931144c1cff,MIKACIN 100 MG,Drug,Injection,Nos,Nos,1,3004,Aristo,,,
1403,66682bdcd2a08931144c1cff,MIKACIN 250 MG,Drug,Injection,Nos,Nos,1,3004,Aristo,,,
1404,66682bdcd2a08931144c1cff,MIKACIN 500 MG,Drug,Injection,Nos,Nos,1,3004,Aristo,,,
1405,66682bdcd2a08931144c1cff,MONOCEF 1GM,Drug,Injection,Nos,Nos,1,3004,Aristo,,,
1406,66682bdcd2a08931144c1cff,MONOCEF 250 MG,Drug,Injection,Nos,Nos,1,3004,Aristo,,,
1407,66682bdcd2a08931144c1cff,MONOCEF 500MG,Drug,Injection,Nos,Nos,1,3004,Aristo,,,
1408,66682bdcd2a08931144c1cff,MONTAZ 1GM,Drug,Injection,Nos,Nos,1,3004,Aristo,,,
1409,66682bdcd2a08931144c1cff,MONTAZ 250MG,Drug,Injection,Nos,Nos,1,3004,Aristo,,,
1410,66682bdcd2a08931144c1cff,MONTAZ 500MG,Drug,Injection,Nos,Nos,1,3004,Aristo,,,
1411,66682bdcd2a08931144c1cff,MYPRED 125MG,Drug,Injection,Nos,Nos,1,3004,Samarth,,,
1412,66682bdcd2a08931144c1cff,MYPRED 1GM,Drug,Injection,Nos,Nos,1,3004,Samarth,,,
1413,66682bdcd2a08931144c1cff,MYPRED 40MG,Drug,Injection,Nos,Nos,1,3004,Samarth,,,
1414,66682bdcd2a08931144c1cff,MYPRED 500MG,Drug,Injection,Nos,Nos,1,3004,Samarth,,,
1415,66682bdcd2a08931144c1cff,MANNITOL 20% 100ML(GLASS),Drug,Injection,Nos,Nos,1,3004,Albert David,,,
1416,66682bdcd2a08931144c1cff,MANNITOL 100ML,Drug,I.V Fluid,Nos,Nos,1,3004,Albert David,,,
1417,66682bdcd2a08931144c1cff,M-CIN I.V.,Drug,I.V Fluid,Nos,Nos,1,3004,Lupin Pharma,,,
1418,66682bdcd2a08931144c1cff,METROGYL I.V 100ML,Drug,I.V Fluid,Nos,Nos,1,3004,J.B Chemicals,,,
1419,66682bdcd2a08931144c1cff,METRON I.V 100ML,Drug,I.V Fluid,Nos,Nos,1,3004,Alkem ,,,
1420,66682bdcd2a08931144c1cff,MOXICIP I.V 100ML,Drug,I.V Fluid,Nos,Nos,1,3004,Cipla Pharma,,,
1421,66682bdcd2a08931144c1cff,MOXIMAC IV 100ML,Drug,I.V Fluid,Nos,Nos,1,3004,Macleods,,,
1422,66682bdcd2a08931144c1cff,MAXTRA 15ML,Drug,Drop,Nos,Nos,1,3004,Zuventus,,,
1423,66682bdcd2a08931144c1cff,MOTINORM DROP,Drug,Drop,Nos,Nos,1,3004,Medley,,,
1424,66682bdcd2a08931144c1cff,MUCOLITE DROP,Drug,Drop,Nos,Nos,1,3004,Dr. Reddys,,,
1425,66682bdcd2a08931144c1cff,MEGAHEAL-GEL,Drug,Ointment,Nos,Nos,1,3004,Aristo,,,
1426,66682bdcd2a08931144c1cff,METROGYL DG GEL,Drug,Ointment,Nos,Nos,1,3004,J.B Chemicals,,,
1427,66682bdcd2a08931144c1cff,METROGYL GEL,Drug,Ointment,Nos,Nos,1,3004,J.B Chemicals,,,
1428,66682bdcd2a08931144c1cff,METROGYL-P OINT.,Drug,Ointment,Nos,Nos,1,3004,J.B Chemicals,,,
1429,66682bdcd2a08931144c1cff,METASPAN TABLET,Drug,Tablet,Nos,Strip,10,3004,Ajanta Pharma,,,
1430,66682bdcd2a08931144c1cff,MONTEMAC-FX,Drug,Tablet,Nos,Strip,10,3004,Macleods,,,
1431,66682bdcd2a08931144c1cff,MONTEK AB TAB,Drug,Tablet,Nos,Strip,10,3004,Sun Pharma,,,
1432,66682bdcd2a08931144c1cff,MIRTAZ 7.5MG TAB,Drug,Tablet,Nos,Strip,10,3004,Sun Pharma,,,
1433,66682bdcd2a08931144c1cff,METOSARTAN 25MG TAB,Drug,Tablet,Nos,Strip,10,3004,Sun Pharma,,,
1434,66682bdcd2a08931144c1cff,MIRTAZ 15 MG,Drug,Tablet,Nos,Strip,10,3004,Sun Pharma,,,
1435,66682bdcd2a08931144c1cff,MAXCEF-CV 500MG,Drug,Tablet,Nos,Strip,6,3004,Macumentis,,,
1436,66682bdcd2a08931144c1cff,MACHALER INH,Drug,Inhaler,Nos,Nos,1,3004,Macleods,,,
1437,66682bdcd2a08931144c1cff,MACPHYLLINE-100MG CAP,Drug,Capsules,Nos,Strip,10,3004,Macleods,,,
1438,66682bdcd2a08931144c1cff,MONOCEF-2GM VAIL,Drug,Injection,Nos,Nos,1,3004,Aristo,,,
1439,66682bdcd2a08931144c1cff,MONTEK-LC KID TABLET,Drug,Tablet,Nos,Strip,10,3004,Sun Pharma,,,
1440,66682bdcd2a08931144c1cff,MOXOVAS - 0.3MG TABLET,Drug,Tablet,Nos,Strip,10,3004,Macleods,,,
1441,66682bdcd2a08931144c1cff,MOXICIP EYE-OINTMENT,Drug,Ointment,Nos,Nos,1,3004,Cipla Pharma,,,
1442,66682bdcd2a08931144c1cff,MOXICIP EYE DROP,Drug,Drop,Nos,Nos,1,3004,Cipla Pharma,,,
1443,66682bdcd2a08931144c1cff,MATTEY UNDER PAD,General Items,Surgical,Nos,Nos,1,3004,Romsons,,,
1444,66682bdcd2a08931144c1cff,MONTINA - L TABLET,Drug,Tablet,Nos,Strip,10,3004,Aristo,,,
1445,66682bdcd2a08931144c1cff,MEROMAC 125MG VAIL,Drug,Injection,Nos,Nos,1,3004,Macleods,,,
1446,66682bdcd2a08931144c1cff,MOXINOW - TABLET,Drug,Tablet,Nos,Strip,5,3004,Lupin Pharma,,,
1447,66682bdcd2a08931144c1cff,MEROSURE 1GM VAIL,Drug,Injection,Nos,Nos,1,3004,Alkem,,,
1448,66682bdcd2a08931144c1cff,METOLAR- 5ML AMPULE,Drug,Injection,Nos,Nos,2,3004,Cipla Pharma,,,
1449,66682bdcd2a08931144c1cff,MEROSURE SB - 1.5GM VAIL,Drug,Injection,Nos,Nos,3,3004,Alkem,,,
1450,66682bdcd2a08931144c1cff,MET-XL 50MG - TABLET,Drug,Tablet,Nos,Strip,20,3004,Ajanta Pharma,,,
1451,66682bdcd2a08931144c1cff,MEM 1ML - AMPULE,Drug,Injection,Nos,Nos,1,3004,Neon ,,,
1452,66682bdcd2a08931144c1cff,MIGRABETA PLUS-TABLET,Drug,Tablet,Nos,Strip,10,3004,Alkem,,,
1453,66682bdcd2a08931144c1cff,MINMIN-TONIC 200ML,Drug,Suspension,Nos,Nos,1,3004,R.P.G,,,
1454,66682bdcd2a08931144c1cff,MOXPLORE-100ML IV,Drug,I.V Fluid,Nos,Nos,1,3004,Neon,,,
1455,66682bdcd2a08931144c1cff,MESTROLYST-40MG TABLET,Drug,Tablet,Nos,Strip,10,3004,Septalyst,,,
1456,66682bdcd2a08931144c1cff,MASS-LNW9133,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
1457,66682bdcd2a08931144c1cff,MEDROL-8MG TABLET,Drug,Tablet,Nos,Strip,14,3004,Pfizer,,,
1458,66682bdcd2a08931144c1cff,MESTROLYST-80MG TABLET,Drug,Tablet,Nos,Strip,10,3004,Septalyst,,,
1459,66682bdcd2a08931144c1cff,MUCOMIX-ACE TABLET,Drug,Tablet,Nos,Strip,10,3004,Samarth,,,
1460,66682bdcd2a08931144c1cff,MOKTEL TABLET,Drug,Tablet,Nos,Strip,15,3004,Kepler Healthcare,,,
1461,66682bdcd2a08931144c1cff,MUCINAC-600 TABLET,Drug,Tablet,Nos,Strip,10,3004,Cipla Pharma,,,
1462,66682bdcd2a08931144c1cff,MERPY-1 GM VAIL,Drug,Injection,Nos,Nos,1,3004,Abbott,,,
1463,66682bdcd2a08931144c1cff,MEGANEURON -NT 75 TABLET,Drug,Tablet,Nos,Strip,10,3004,Aristo,,,
1464,66682bdcd2a08931144c1cff,MOKTEL-SYRUP-200ML,Drug,Suspension,Nos,Nos,1,3004,Kepler Healthcare,,,
1465,66682bdcd2a08931144c1cff,MASS LNW-9262,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
1466,66682bdcd2a08931144c1cff,MONOCEF- O 100MG-30ML,Drug,Suspension,Nos,Nos,1,3004,Aristo,,,
1467,66682bdcd2a08931144c1cff,MIRA- 50MG TABLET,Drug,Tablet,Nos,Strip,10,3004,Lupin Pharma,,,
1468,66682bdcd2a08931144c1cff,METAGARD-CR 60 TABLET,Drug,Tablet,Nos,Strip,10,3004,I.P.C.A,,,
1469,66682bdcd2a08931144c1cff,MASS LNW-9248,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
1470,66682bdcd2a08931144c1cff,MYLAMIN - CAPSULE,Drug,Capsules,Nos,Strip,10,3004,Macleods,,,
1471,66682bdcd2a08931144c1cff,METROGYL ER - 600MG TABLET,Drug,Tablet,Nos,Strip,10,3004,J.B Chemicals,,,
1472,66682bdcd2a08931144c1cff,MYLO-FORTE 200 ML SYRUP,Drug,Suspension,Nos,Nos,1,3004,LUPIN PHARMA,,,
1473,66682bdcd2a08931144c1cff,MONOCEF- SB 1GM VAIL,Drug,Injection,Nos,Nos,1,3004,Aristo,,,
1474,66682bdcd2a08931144c1cff,MONTEK-FX TABLET,Drug,Tablet,Nos,Strip,10,3004,Sun Pharma,,,
1475,66682bdcd2a08931144c1cff,MEROMAC-PLUS (1.5 gm) VAIL,Drug,Injection,Nos,Nos,1,3004,Macleods,,,
1476,66682bdcd2a08931144c1cff,MYMI-MAX CAPSULES,Drug,Tablet,Nos,Strip,15,3004,H.B.C Lifescience,,,
1477,66682bdcd2a08931144c1cff,MONTINA- FX TABLET,Drug,Tablet,Nos,Strip,10,3004,Aristo,,,
1478,66682bdcd2a08931144c1cff,MAGNAMYCIN - 1 GM VAIL,Drug,Injection,Nos,Nos,1,3004,Pfizer,,,
1479,66682bdcd2a08931144c1cff,NAXDOM - 500MG TABLET,Drug,Tablet,Nos,Strip,15,3004,Sun Pharma,,,
1480,66682bdcd2a08931144c1cff,NUROKIND PLUS,Drug,Tablet,Nos,Strip,10,3004,Mankind,,,
1481,66682bdcd2a08931144c1cff,NEEDLE NO.18,General Items,Surgical,Nos,Nos,1,3004,H.M.D,,,
1482,66682bdcd2a08931144c1cff,NEEDLE NO.20,General Items,Surgical,Nos,Nos,1,3004,H.M.D,,,
1483,66682bdcd2a08931144c1cff,NEEDLE NO.22,General Items,Surgical,Nos,Nos,1,3004,H.M.D,,,
1484,66682bdcd2a08931144c1cff,NEEDLE NO.24,General Items,Surgical,Nos,Nos,1,3004,H.M.D,,,
1485,66682bdcd2a08931144c1cff,NEO BAYN (BAIN CIRCUIT),General Items,Surgical,Nos,Nos,1,3004,Neon,,,
1486,66682bdcd2a08931144c1cff,NEO BREATHER,General Items,Surgical,Nos,Nos,1,3004,Neon,,,
1487,66682bdcd2a08931144c1cff,NEBICARD - H TABLET,Drug,Tablet,Nos,Strip,15,3004,Torrent Pharma,,,
1488,66682bdcd2a08931144c1cff,NEOVENT(VENTILATOR CIRCUIT),General Items,Surgical,Nos,Nos,1,3004,Romsons,,,
1489,66682bdcd2a08931144c1cff,NEL CATH NO.08,General Items,Surgical,Nos,Nos,1,3004,Romsons,,,
1490,66682bdcd2a08931144c1cff,NEL CATH NO.10,General Items,Surgical,Nos,Nos,1,3004,Romsons,,,
1491,66682bdcd2a08931144c1cff,NEL CATH NO.12,General Items,Surgical,Nos,Nos,1,3004,Romsons,,,
1492,66682bdcd2a08931144c1cff,NEL CATH NO.14,General Items,Surgical,Nos,Nos,1,3004,Romsons,,,
1493,66682bdcd2a08931144c1cff,NEL CATH NO.16,General Items,Surgical,Nos,Nos,1,3004,Romsons,,,
1494,66682bdcd2a08931144c1cff,NEL CATHNO.18,General Items,Surgical,Nos,Nos,1,3004,Romsons,,,
1495,66682bdcd2a08931144c1cff,NEL CATH NO.20,General Items,Surgical,Nos,Nos,1,3004,Romsons,,,
1496,66682bdcd2a08931144c1cff,NEL CATH NO.22,General Items,Surgical,Nos,Nos,1,3004,Romsons,,,
1497,66682bdcd2a08931144c1cff,NEL CATH NO.24,General Items,Surgical,Nos,Nos,1,3004,Romsons,,,
1498,66682bdcd2a08931144c1cff,NEL CATH NO.26,General Items,Surgical,Nos,Nos,1,3004,Romsons,,,
1499,66682bdcd2a08931144c1cff,NEL CATH NO.28,General Items,Surgical,Nos,Nos,1,3004,Romsons,,,
1500,66682bdcd2a08931144c1cff,NASOPHARYNGEAL AIRWAY-NO 7.5,General Items,Surgical,Nos,Nos,1,3004,Romsons,,,
1501,66682bdcd2a08931144c1cff,NASOPHARYNGEAL AIRWAY-NO 7,General Items,Surgical,Nos,Nos,1,3004,Romsons,,,
1502,66682bdcd2a08931144c1cff,NYLON 3-0 3328,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
1503,66682bdcd2a08931144c1cff,NYLUS LNW 3346,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
1504,66682bdcd2a08931144c1cff,NYLUS LNW 3348,General Items,Surgical,Nos,Nos,1,3004,Lotus,,,
1505,66682bdcd2a08931144c1cff,NEERI SYP.,Drug,Suspension,Nos,Nos,1,3004,Amil,,,
1506,66682bdcd2a08931144c1cff,NEOPEPTINE SYP,Drug,Suspension,Nos,Nos,1,3004,Raptakose,,,
1507,66682bdcd2a08931144c1cff,NEW LIVFIT 200ML,Drug,Suspension,Nos,Nos,1,3004,Alembic,,,
1508,66682bdcd2a08931144c1cff,NOOTROPIL 100ML,Drug,Suspension,Nos,Nos,1,3004,Dr. Reddys,,,
1509,66682bdcd2a08931144c1cff,NORVENT SYP,Drug,Suspension,Nos,Nos,1,3004,Indechemic,,,
1510,66682bdcd2a08931144c1cff,NOWORM 10ML,Drug,Suspension,Nos,Nos,1,3004,Alkem,,,
1511,66682bdcd2a08931144c1cff,NEBI 2.5MG,Drug,Tablet,Nos,Strip,10,3004,Aristo,,,
1512,66682bdcd2a08931144c1cff,NEBI 5MG,Drug,Tablet,Nos,Strip,10,3004,Aristo,,,
1513,66682bdcd2a08931144c1cff,NEBI-AM TAB.,Drug,Tablet,Nos,Strip,10,3004,Aristo,,,
1514,66682bdcd2a08931144c1cff,NEBICARD-2.5MG,Drug,Tablet,Nos,Strip,15,3004,Torrent Pharma,,,
1515,66682bdcd2a08931144c1cff,NEBICARD-5MG,Drug,Tablet,Nos,Strip,15,3004,Torrent Pharma,,,
1516,66682bdcd2a08931144c1cff,NEBISTAR - SA TAB.,Drug,Tablet,Nos,Strip,15,3004,Lupin Pharma,,,
1517,66682bdcd2a08931144c1cff,GLYCOMET-GP2 FORTE,Drug,Tablet,Nos,Strip,10,3004,U.S.V Ltd.,,,
1518,66682bdcd2a08931144c1cff,NEUROKEM-NT 10MG TABLET,Drug,Tablet,Nos,Strip,15,3004,Alkem,,,
1519,66682bdcd2a08931144c1cff,NEOPRID 50MG,Drug,Tablet,Nos,Strip,10,3004,Intas Med,,,
1520,66682bdcd2a08931144c1cff,NEOPRIDE TAB,Drug,Tablet,Nos,Strip,10,3004,Intas Med,,,
1521,66682bdcd2a08931144c1cff,NEUROBION FORTE,Drug,Tablet,Nos,Strip,30,3004,Merk,,,
1522,66682bdcd2a08931144c1cff,NEWCITA 10MG TAB,Drug,Tablet,Nos,Strip,15,3004,Alkem ,,,
1523,66682bdcd2a08931144c1cff,NEWCITA 5 MG TAB,Drug,Tablet,Nos,Strip,15,3004,Alkem ,,,
1524,66682bdcd2a08931144c1cff,NEXITO 10MG TAB,Drug,Tablet,Nos,Strip,10,3004,Sun Pharma,,,
1525,66682bdcd2a08931144c1cff,NEXITO 5 MG TAB,Drug,Tablet,Nos,Strip,10,3004,Sun Pharma,,,
1526,66682bdcd2a08931144c1cff,NEXITO PLUS,Drug,Tablet,Nos,Strip,10,3004,Sun Pharma,,,
1527,66682bdcd2a08931144c1cff,NICARDIA RETARD 10,Drug,Tablet,Nos,Strip,15,3004,J.B Chemicals,,,
1528,66682bdcd2a08931144c1cff,NICARDIA RETARD 20,Drug,Tablet,Nos,Strip,15,3004,J.B Chemicals,,,
1529,66682bdcd2a08931144c1cff,NIFTAS 100MG,Drug,Tablet,Nos,Strip,14,3004,Intas Med,,,
1530,66682bdcd2a08931144c1cff,NIMODIP 30MG TAB,Drug,Tablet,Nos,Strip,10,3004,U.S.V Ltd.,,,
1531,66682bdcd2a08931144c1cff,METOSARTAN 50 TAB,Drug,Tablet,Nos,Strip,10,3004,Sun Pharma,,,
1532,66682bdcd2a08931144c1cff,NITROCONTIN 2.6 TAB,Drug,Tablet,Bott,Bott,1,3004,Modi Mandi,,,
1533,66682bdcd2a08931144c1cff,NITROCONTIN 6.4 MG,Drug,Tablet,Bott,Bott,1,3004,Modi Mandi,,,
1534,66682bdcd2a08931144c1cff,NOOTROPIL 1200,Drug,Tablet,Nos,Strip,30,3004,Dr. Reddys,,,
1535,66682bdcd2a08931144c1cff,NEUROCETAM-800MG TABLET,Drug,Tablet,Nos,Strip,10,3004,Micro Lab,,,
1536,66682bdcd2a08931144c1cff,NORFLOX - 400,Drug,Tablet,Nos,Strip,10,3004,Cipla Pharma,,,
1537,66682bdcd2a08931144c1cff,NORFLOX - TZ,Drug,Tablet,Nos,Strip,10,3004,Cipla Pharma,,,
1538,66682bdcd2a08931144c1cff,NOWORM TAB,Drug,Tablet,Nos,Strip,1,3004,Alkem,,,
1539,66682bdcd2a08931144c1cff,NUCARNIT 500 TAB,Drug,Tablet,Nos,Strip,10,3004,Emcure,,,
1540,66682bdcd2a08931144c1cff,NUCOXIA 120,Drug,Tablet,Nos,Strip,10,3004,Medley,,,
1541,66682bdcd2a08931144c1cff,NEWCITA - H TABLET,Drug,Tablet,Nos,Strip,15,3004,Alkem,,,
1542,66682bdcd2a08931144c1cff,NUFORCE-150,Drug,Tablet,Nos,Strip,1,3004,Mankind,,,
1543,66682bdcd2a08931144c1cff,NUROKIND GOLD TAB,Drug,Tablet,Nos,Strip,10,3004,Mankind,,,
1544,66682bdcd2a08931144c1cff,NUROKIND-G TAB,Drug,Tablet,Nos,Strip,10,3004,Mankind,,,
1545,66682bdcd2a08931144c1cff,NUROKIND LC TAB,Drug,Tablet,Nos,Strip,15,3004,Mankind,,,
1546,66682bdcd2a08931144c1cff,NUROKIND OD TAB,Drug,Tablet,Nos,Strip,20,3004,Mankind,,,
1547,66682bdcd2a08931144c1cff,NOOTROPIL 800MG TAB,Drug,Tablet,Nos,Strip,30,3004,Dr. Reddys,,,
1548,66682bdcd2a08931144c1cff,NEOCTIDE 100MG,Drug,Injection,Nos,Nos,1,3004,Neon ,,,
1549,66682bdcd2a08931144c1cff,NEOCTIDE 50MG,Drug,Injection,Nos,Nos,1,3004,Neon,,,
1550,66682bdcd2a08931144c1cff,NEO - HEPATEX 2ML I.M.,Drug,Injection,Nos,Nos,1,3004,Bio Logical E Ltd.,,,
1551,66682bdcd2a08931144c1cff,NEOMOL 2ML AMP I.M.,Drug,Injection,Nos,Nos,1,3004,Neon,,,
1552,66682bdcd2a08931144c1cff,NEOVEC 4MG,Drug,Injection,Nos,Nos,1,3004,Neon,,,
1553,66682bdcd2a08931144c1cff,NEUROBION FORTE 3ML IM,Drug,Injection,Nos,Nos,1,3004,Merk,,,
1554,66682bdcd2a08931144c1cff,NITROCIN 5ML,Drug,Injection,Nos,Nos,1,3004,Samarth,,,
1555,66682bdcd2a08931144c1cff,NITROPLUS 5ML,Drug,Injection,Nos,Nos,1,3004,Neon,,,
1556,66682bdcd2a08931144c1cff,NOOTROPIL 15ML,Drug,Injection,Nos,Nos,1,3004,Dr. Reddys,,,
1557,66682bdcd2a08931144c1cff,NORAD 2ML INJ,Drug,Injection,Nos,Nos,1,3004,Neon,,,
1558,66682bdcd2a08931144c1cff,NUROKIND 1ML AMP,Drug,Injection,Nos,Nos,1,3004,Mankind,,,
1559,66682bdcd2a08931144c1cff,NUROKIND GOLD INJ,Drug,Injection,Nos,Nos,1,3004,Mankind,,,
1560,66682bdcd2a08931144c1cff,NUROKIND PLUS 2ML AMP,Drug,Injection,Nos,Nos,1,3004,Mankind,,,
1561,66682bdcd2a08931144c1cff,NEO - HEPATEX 2ML I.M.,Drug,Injection,Nos,Nos,1,3004,Bio Logical E Ltd.,,,
1562,66682bdcd2a08931144c1cff,NEO-DROL 40 MG,Drug,Injection,Nos,Nos,1,3004,Neon,,,
1563,66682bdcd2a08931144c1cff,NEOROF 50ML VAIL,Drug,Injection,Nos,Nos,1,3004,Neon,,,
1564,66682bdcd2a08931144c1cff,NEOROF VAIL,Drug,Injection,Nos,Nos,1,3004,Neon,,,
1565,66682bdcd2a08931144c1cff,NEOTACH 10ML VAIL,Drug,Injection,Nos,Nos,1,3004,Neon,,,
1566,66682bdcd2a08931144c1cff,NEOVEC 10MG,Drug,Injection,Nos,Nos,1,3004,Neon,,,
